t,tac1,tac2,adv,ata,aa,relb,dist,clos,ediff,ego_alt,ego_vc,ego_bank,enm_bank,sp_psi,sp_h,sp_v,H1,H2
36.7500,TWO_CIRCLE,TWO_CIRCLE,0.0374,134.6518,38.6162,-149.1208,1156.9593,-559.3092,-844.1811,12249.2066,311.3721,-87.1681,-65.5750,9.8110,12249.2066,320.0000,79.5927,79.5734
36.8000,TWO_CIRCLE,TWO_CIRCLE,0.0345,136.1742,37.6120,-149.5426,1204.4638,-570.9756,-848.0876,12249.8894,311.6073,-88.3759,-61.3873,9.4427,12249.8894,320.0000,79.5927,79.5734
36.8500,TWO_CIRCLE,TWO_CIRCLE,0.0313,137.6513,36.7097,-149.9090,1252.9167,-581.9007,-847.5456,12250.4891,311.9962,-88.7590,-56.9470,9.1360,12250.4891,320.0000,79.5927,79.5734
36.9000,TWO_CIRCLE,TWO_CIRCLE,0.0280,139.0579,35.8945,-150.2306,1302.2567,-592.0153,-844.5396,12251.0062,312.4671,-88.4051,-52.2860,8.8789,12251.0062,320.0000,79.5927,79.5734
36.9500,TWO_CIRCLE,TWO_CIRCLE,0.0249,140.3644,35.1551,-150.5200,1352.4074,-601.2142,-841.2525,12251.4403,312.9415,-87.3963,-47.4346,8.6587,12251.4403,320.0000,79.5927,79.5734
37.0000,TWO_CIRCLE,TWO_CIRCLE,0.0219,141.5829,34.4822,-150.7879,1403.2977,-609.6255,-837.6716,12251.7892,313.4207,-85.8088,-42.4214,8.4698,12251.7892,320.0000,79.5927,79.5734
37.0500,TWO_CIRCLE,TWO_CIRCLE,0.0189,142.7223,33.8677,-151.0416,1454.8656,-617.3496,-833.7882,12252.0489,313.9041,-83.7125,-37.2737,8.3074,12252.0489,320.0000,79.5927,79.5734
37.1000,TWO_CIRCLE,TWO_CIRCLE,0.0161,143.7901,33.3049,-151.2856,1507.0570,-624.4638,-829.5365,12252.2146,314.3905,-81.1704,-32.0185,8.1676,12252.2146,320.0000,79.5927,79.5734
37.1500,TWO_CIRCLE,TWO_CIRCLE,0.0137,144.7438,32.7895,-151.5224,1559.8163,-630.7774,-827.1946,12252.2829,314.8008,-78.3107,-26.6826,8.7252,12252.2829,320.0000,79.5927,79.5734
37.2000,TWO_CIRCLE,TWO_CIRCLE,0.0119,145.5344,32.3176,-151.7536,1613.0634,-636.0811,-829.0008,12252.2608,315.0566,-75.5307,-21.2923,8.5098,12252.2608,320.0000,79.5927,79.5734
37.2500,TWO_CIRCLE,TWO_CIRCLE,0.0108,146.1674,31.8861,-151.9781,1666.7165,-640.4469,-834.8994,12252.1618,315.1618,-73.3371,-15.8719,8.3241,12252.1618,320.0000,79.5927,79.5734
37.3000,TWO_CIRCLE,TWO_CIRCLE,0.0103,146.6490,31.4919,-152.1942,1720.6997,-643.9409,-844.8688,12252.0029,315.1187,-71.9880,-10.4427,8.1645,12252.0029,320.0000,79.5927,79.5734
37.3500,TWO_CIRCLE,TWO_CIRCLE,0.0105,146.9861,31.1322,-152.4021,1774.9421,-646.6234,-858.8629,12251.8026,314.9298,-71.4283,-5.0230,8.0278,12251.8026,320.0000,79.5927,79.5734
37.4000,LOW_YOYO,PURE_PURSUIT,0.0112,147.1871,30.8042,-152.6003,1829.3780,-648.5493,-876.9829,12251.5797,314.5920,-71.5757,0.3723,160.2323,10251.5797,354.5920,79.5927,79.5734
37.4500,LOW_YOYO,PURE_PURSUIT,0.0117,147.3813,30.5048,-152.8136,1883.9650,-650.4448,-892.6649,12251.3418,314.3515,-71.9992,5.7311,160.3153,10251.3418,354.3515,79.5927,79.5734
37.5000,LOW_YOYO,PURE_PURSUIT,0.0115,147.6962,30.2301,-153.1905,1938.7326,-652.8178,-905.1070,12251.0657,314.2471,-71.7898,11.0449,160.5668,10251.0657,354.2471,79.5927,79.5734
37.5500,LOW_YOYO,PURE_PURSUIT,0.0106,148.1156,29.9759,-153.7665,1993.7193,-655.6567,-913.3300,12250.7291,314.3164,-70.9445,16.3078,161.0238,10250.7291,354.3164,79.5927,79.5734
37.6000,LOW_YOYO,PURE_PURSUIT,0.0090,148.6401,29.7386,-154.4500,2048.9645,-658.9641,-917.4249,12250.3094,314.5564,-69.5104,21.5167,161.5957,10250.3094,354.5564,79.5927,79.5734
37.6500,LOW_YOYO,PURE_PURSUIT,0.0068,149.2691,29.5154,-155.1790,2104.5068,-662.7201,-917.1402,12249.7814,314.9643,-67.5352,26.6709,162.2212,10249.7814,354.9643,79.5927,79.5734
37.7000,LOW_YOYO,PURE_PURSUIT,0.0039,149.9994,29.3025,-155.9156,2160.3834,-666.9088,-912.3547,12249.1154,315.5404,-65.0636,31.7697,162.8631,10249.1154,355.5404,79.5927,79.5734
37.7500,LOW_YOYO,PURE_PURSUIT,0.0007,150.7706,29.0974,-156.6380,2216.6230,-671.2567,-905.0671,12248.2806,316.2135,-62.1373,36.8139,163.4998,10248.2806,356.2135,79.5927,79.5734
37.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0023,151.5194,28.8984,-157.3351,2273.2229,-675.4859,-897.4717,12247.2616,316.9055,-58.7945,41.8050,6.7847,12247.2616,320.0000,79.5927,79.5734
37.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0049,152.1805,28.7043,-157.9739,2330.1612,-679.1596,-895.0362,12246.0546,317.3991,-55.4305,46.7456,6.7150,12246.0546,320.0000,79.5927,79.5734
37.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0066,152.6826,28.5143,-158.4194,2387.3721,-682.0120,-898.4216,12244.6871,317.6500,-52.9412,51.6386,6.6512,12244.6871,320.0000,79.5927,79.5734
37.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0076,153.0463,28.3275,-158.6413,2444.7945,-684.2045,-906.3292,12243.1938,317.7185,-51.3139,56.4875,6.5916,12243.1938,320.0000,79.5927,79.5734
38.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0079,153.2794,28.1430,-158.7103,2502.3764,-685.8204,-918.8240,12241.6125,317.6250,-50.4925,61.2954,6.5348,12241.6125,320.0000,79.5927,79.5734
38.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0075,153.3887,27.9605,-158.6799,2560.0721,-686.9143,-935.2161,12239.9839,317.3927,-50.4139,66.0665,6.4796,12239.9839,320.0000,79.5927,79.5734
38.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0064,153.3808,27.7799,-158.5867,2617.8386,-687.5069,-955.5472,12238.3485,317.0182,-51.0121,70.8066,6.4250,12238.3485,320.0000,79.5927,79.5734
38.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0052,153.3128,27.6286,-158.4546,2675.6361,-687.6755,-975.5910,12236.7381,316.5721,-52.2223,75.4585,6.3705,12236.7381,320.0000,79.5927,79.5734
38.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0043,153.2408,27.5391,-158.2972,2733.4338,-687.5014,-991.3957,12235.1540,316.1329,-53.9837,79.6097,6.3166,12235.1540,320.0000,79.5927,79.5734
38.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0038,153.1612,27.5246,-158.1223,2791.1995,-686.9103,-1002.4397,12233.5904,315.6984,-56.2397,82.6174,6.2645,12233.5904,320.0000,79.5927,79.5734
38.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0037,153.0725,27.5928,-157.9353,2848.8972,-685.8755,-1008.8103,12232.0406,315.2685,-58.9376,84.3788,6.2151,12232.0406,320.0000,79.5927,79.5734
38.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0040,152.9733,27.7484,-157.7397,2906.4885,-684.3780,-1010.5553,12230.4972,314.8432,-62.0299,85.0156,6.1693,12230.4972,320.0000,79.5927,79.5734
38.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0047,152.8631,27.9911,-157.5381,2963.9344,-682.4139,-1007.7326,12228.9520,314.4225,-65.4741,84.6629,6.1279,12228.9520,320.0000,79.5927,79.5734
38.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0057,152.7414,28.2881,-157.3322,3021.1994,-680.1444,-1002.0770,12227.3958,314.0065,-69.2320,83.4497,6.0913,12227.3958,320.0000,79.5927,79.5734
38.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0066,152.6088,28.5858,-157.1235,3078.2723,-677.8428,-996.4546,12225.8191,313.5955,-73.2687,81.4948,6.0594,12225.8191,320.0000,79.5927,79.5734
38.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0076,152.5216,28.8432,-156.9158,3135.1626,-675.9628,-991.0156,12224.2075,313.2618,-77.3325,79.0033,6.0319,12224.2075,320.0000,79.5927,79.5734
38.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0087,152.5372,29.0236,-156.7118,3191.9328,-674.9614,-985.8831,12222.5380,313.0847,-80.7415,76.4842,6.0082,12222.5380,320.0000,79.5927,79.5734
38.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0099,152.6489,29.1369,-156.5058,3248.6538,-674.7821,-980.9671,12220.7957,313.0629,-83.1538,74.4687,5.9880,12220.7957,320.0000,79.5927,79.5734
38.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0114,152.8521,29.1917,-156.2936,3305.3926,-675.3802,-976.1888,12218.9737,313.1971,-84.6259,73.2321,5.9712,12218.9737,320.0000,79.5927,79.5734
38.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0130,153.1427,29.1908,-156.0749,3362.2136,-676.7292,-971.4795,12217.0677,313.4878,-85.2393,72.7470,5.9573,12217.0677,320.0000,79.5927,79.5734
38.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0147,153.5168,29.1354,-155.8511,3419.1788,-678.8081,-966.7717,12215.0737,313.9355,-85.0775,72.9367,5.9463,12215.0737,320.0000,79.5927,79.5734
38.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0165,153.9159,29.0593,-155.6238,3476.3377,-681.1771,-961.8225,12212.9876,314.4683,-84.2221,73.7200,5.9378,12212.9876,320.0000,79.5927,79.5734
38.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0184,154.2795,29.0337,-155.3967,3533.6830,-683.1843,-954.2395,12210.8072,315.0078,-82.7516,74.9702,5.9319,12210.8072,320.0000,79.5927,79.5734
38.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0206,154.6090,29.0915,-155.1729,3591.1745,-684.6585,-941.9396,12208.5299,315.5553,-80.7398,76.3847,5.9291,12208.5299,320.0000,79.5927,79.5734
39.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0227,154.8494,29.2364,-154.9537,3648.7608,-685.3497,-926.8689,12206.1546,316.0353,-78.3460,77.6129,5.9297,12206.1546,320.0000,79.5927,79.5734
39.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0245,154.9476,29.4689,-154.7412,3706.3617,-685.0176,-911.6114,12203.6915,316.3575,-75.9969,78.3999,5.9338,12203.6915,320.0000,79.5927,79.5734
39.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0260,154.9133,29.7735,-154.5376,3763.8939,-683.7757,-897.0456,12201.1567,316.5242,-74.1465,78.6309,5.9409,12201.1567,320.0000,79.5927,79.5734
39.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0268,154.7552,30.0719,-154.3430,3821.3001,-682.0600,-887.3662,12198.5693,316.5379,-73.0368,78.3364,5.9505,12198.5693,320.0000,79.5927,79.5734
39.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0267,154.4821,30.3267,-154.1568,3878.5508,-680.0924,-884.5102,12195.9497,316.4013,-72.6763,77.6609,5.9614,12195.9497,320.0000,79.5927,79.5734
39.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0258,154.1012,30.5355,-153.9773,3935.6260,-677.9058,-888.5130,12193.3178,316.1177,-72.9884,76.8110,5.9723,12193.3178,320.0000,79.5927,79.5734
39.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0244,153.7036,30.6966,-153.8007,3992.5188,-675.8885,-896.1878,12190.6860,315.8045,-73.8823,75.9984,5.9823,12190.6860,320.0000,79.5927,79.5734
39.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0234,153.3990,30.8192,-153.6201,4049.2667,-674.4678,-902.8987,12188.0421,315.6111,-75.1510,75.3912,5.9914,12188.0421,320.0000,79.5927,79.5734
39.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0230,153.2096,30.9244,-153.4292,4105.9216,-673.6407,-906.5493,12185.3646,315.5726,-76.4760,75.0834,5.9999,12185.3646,320.0000,79.5927,79.5734
39.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0232,153.1290,31.0383,-153.2242,4162.5266,-673.2482,-905.7790,12182.6346,315.6857,-77.5759,75.0860,6.0086,12182.6346,320.0000,79.5927,79.5734
39.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0241,153.1513,31.1842,-153.0045,4219.1112,-673.1452,-899.3410,12179.8365,315.9479,-78.2588,75.3387,6.0183,12179.8365,320.0000,79.5927,79.5734
39.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0256,153.2302,31.3706,-152.7713,4275.6925,-673.0884,-888.3051,12176.9592,316.3036,-78.4464,75.7353,6.0295,12176.9592,320.0000,79.5927,79.5734
39.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0271,153.2736,31.5972,-152.5298,4332.2561,-672.6821,-876.0795,12174.0022,316.6321,-78.1728,76.1550,6.0428,12174.0022,320.0000,79.5927,79.5734
39.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0283,153.2400,31.8596,-152.2868,4388.7647,-671.7678,-864.5536,12170.9726,316.8755,-77.5605,76.4915,6.0580,12170.9726,320.0000,79.5927,79.5734
39.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0293,153.1256,32.1469,-152.0476,4445.1767,-670.3789,-854.6109,12167.8808,317.0235,-76.7828,76.6744,6.0747,12167.8808,320.0000,79.5927,79.5734
39.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0298,152.9294,32.4433,-151.8142,4501.4546,-668.5865,-847.2547,12164.7387,317.0692,-76.0200,76.6790,6.0925,12164.7387,320.0000,79.5927,79.5734
39.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0300,152.6637,32.7336,-151.5865,4557.5693,-666.5182,-842.9440,12161.5586,317.0241,-75.4215,76.5245,6.1111,12161.5586,320.0000,79.5927,79.5734
39.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0298,152.3549,33.0089,-151.3625,4613.5038,-664.3301,-841.2293,12158.3504,316.9199,-75.0792,76.2625,6.1299,12158.3504,320.0000,79.5927,79.5734
39.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0295,152.0368,33.2670,-151.1387,4669.2548,-662.1808,-840.9650,12155.1188,316.8009,-75.0182,75.9603,6.1486,12155.1188,320.0000,79.5927,79.5734
39.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0292,151.7409,33.5104,-150.9109,4724.8317,-660.1998,-840.8020,12151.8624,316.7109,-75.2014,75.6832,6.1673,12151.8624,320.0000,79.5927,79.5734
40.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0290,151.4837,33.7450,-150.6758,4780.2512,-658.4333,-839.7608,12148.5756,316.6743,-75.5477,75.4805,6.1859,12148.5756,320.0000,79.5927,79.5734
40.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0291,151.2672,33.9790,-150.4312,4835.5299,-656.8506,-837.2680,12145.2511,316.6965,-75.9551,75.3767,6.2047,12145.2511,320.0000,79.5927,79.5734
40.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0295,151.0875,34.2211,-150.1765,4890.6810,-655.3901,-832.9651,12141.8821,316.7744,-76.3252,75.3705,6.2238,12141.8821,320.0000,79.5927,79.5734
40.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0301,150.9339,34.4773,-149.9124,4945.7118,-653.9731,-826.9029,12138.4631,316.8954,-76.5824,75.4391,6.2435,12138.4631,320.0000,79.5927,79.5734
40.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0308,150.7890,34.7503,-149.6403,5000.6220,-652.5060,-819.5732,12134.9911,317.0371,-76.6858,75.5466,6.2639,12134.9911,320.0000,79.5927,79.5734
40.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0315,150.6344,35.0394,-149.3627,5055.4038,-650.9078,-811.6930,12131.4661,317.1748,-76.6325,75.6541,6.2851,12131.4661,320.0000,79.5927,79.5734
40.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0322,150.4561,35.3413,-149.0818,5110.0438,-649.1294,-803.9929,12127.8908,317.2884,-76.4521,75.7291,6.3071,12127.8908,320.0000,79.5927,79.5734
40.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0328,150.2473,35.6511,-148.7995,5164.5263,-647.1635,-797.0214,12124.2694,317.3669,-76.1957,75.7514,6.3296,12124.2694,320.0000,79.5927,79.5734
40.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0332,150.0086,35.9636,-148.5169,5218.8369,-645.0391,-791.0568,12120.6068,317.4096,-75.9221,75.7155,6.3527,12120.6068,320.0000,79.5927,79.5734
40.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0334,149.7446,36.2742,-148.2341,5272.9639,-642.7980,-786.1845,12116.9078,317.4208,-75.6844,75.6298,6.3761,12116.9078,320.0000,79.5927,79.5734
40.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0336,149.4634,36.5804,-147.9505,5326.8994,-640.4907,-782.2510,12113.1761,317.4106,-75.5201,75.5125,6.3997,12113.1761,320.0000,79.5927,79.5734
40.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0336,149.1755,36.8814,-147.6649,5380.6401,-638.1691,-778.8920,12109.4140,317.3928,-75.4455,75.3856,6.4235,12109.4140,320.0000,79.5927,79.5734
40.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0337,148.8903,37.1786,-147.3761,5434.1866,-635.8711,-775.6818,12105.6216,317.3805,-75.4556,75.2698,6.4472,12105.6216,320.0000,79.5927,79.5734
40.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0338,148.6141,37.4743,-147.0828,5487.5417,-633.6138,-772.2411,12101.7981,317.3830,-75.5288,75.1800,6.4711,12101.7981,320.0000,79.5927,79.5734
40.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0340,148.3496,37.7714,-146.7844,5540.7088,-631.3952,-768.2994,12097.9413,317.4050,-75.6337,75.1229,6.4950,12097.9413,320.0000,79.5927,79.5734
40.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0343,148.0960,38.0727,-146.4805,5593.6904,-629.1972,-763.7364,12094.0494,317.4459,-75.7371,75.0970,6.5192,12094.0494,320.0000,79.5927,79.5734
40.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0346,147.8497,38.3799,-146.1714,5646.4871,-626.9924,-758.5858,12090.1204,317.5015,-75.8112,75.0937,6.5435,12090.1204,320.0000,79.5927,79.5734
40.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0350,147.6053,38.6939,-145.8577,5699.0971,-624.7513,-753.0065,12086.1536,317.5648,-75.8387,75.1012,6.5680,12086.1536,320.0000,79.5927,79.5734
40.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0354,147.3574,39.0142,-145.5402,5751.5162,-622.4489,-747.2309,12082.1490,317.6281,-75.8144,75.1067,6.5928,12082.1490,320.0000,79.5927,79.5734
40.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0358,147.1013,39.3394,-145.2199,5803.7386,-620.0692,-741.5055,12078.1077,317.6848,-75.7446,75.1002,6.6179,12078.1077,320.0000,79.5927,79.5734
41.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0361,146.8342,39.6678,-144.8974,5855.7575,-617.6075,-736.0367,12074.0312,317.7304,-75.6440,75.0755,6.6431,12074.0312,320.0000,79.5927,79.5734
41.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0364,146.5554,39.9975,-144.5734,5907.5662,-615.0692,-730.9535,12069.9216,317.7635,-75.5313,75.0317,6.6685,12069.9216,320.0000,79.5927,79.5734
41.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0366,146.2662,40.3271,-144.2479,5959.1588,-612.4674,-726.2916,12065.7810,317.7849,-75.4248,74.9720,6.6940,12065.7810,320.0000,79.5927,79.5734
41.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0368,145.9690,40.6558,-143.9208,6010.5308,-609.8187,-721.9998,12061.6111,317.7979,-75.3385,74.9026,6.7196,12061.6111,320.0000,79.5927,79.5734
41.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0369,145.6671,40.9834,-143.5919,6061.6787,-607.1395,-717.9643,12057.4130,317.8067,-75.2802,74.8309,6.7451,12057.4130,320.0000,79.5927,79.5734
41.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0371,145.3636,41.3104,-143.2608,6112.6007,-604.4426,-714.0421,12053.1874,317.8156,-75.2502,74.7634,6.7706,12053.1874,320.0000,79.5927,79.5734
41.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0372,145.0608,41.6376,-142.9271,6163.2956,-601.7348,-710.0961,12048.9344,317.8280,-75.2430,74.7047,6.7961,12048.9344,320.0000,79.5927,79.5734
41.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0374,144.7601,41.9661,-142.5905,6213.7624,-599.0171,-706.0234,12044.6537,317.8459,-75.2493,74.6568,6.8216,12044.6537,320.0000,79.5927,79.5734
41.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0375,144.4615,42.2966,-142.2509,6264.0003,-596.2852,-701.7719,12040.3451,317.8697,-75.2580,74.6188,6.8471,12040.3451,320.0000,79.5927,79.5734
41.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0377,144.1643,42.6297,-141.9085,6314.0076,-593.5311,-697.3443,12036.0081,317.8982,-75.2595,74.5876,6.8726,12036.0081,320.0000,79.5927,79.5734
41.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0380,143.8667,42.9658,-141.5634,6363.7822,-590.7459,-692.7890,12031.6426,317.9295,-75.2470,74.5594,6.8981,12031.6426,320.0000,79.5927,79.5734
41.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0382,143.5671,43.3044,-141.2160,6413.3211,-587.9214,-688.1834,12027.2490,317.9611,-75.2175,74.5299,6.9235,12027.2490,320.0000,79.5927,79.5734
41.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0384,143.2639,43.6452,-140.8665,6462.6207,-585.0522,-683.6131,12022.8277,317.9907,-75.1722,74.4961,6.9490,12022.8277,320.0000,79.5927,79.5734
41.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0386,142.9560,43.9874,-140.5155,6511.6771,-582.1359,-679.1524,12018.3796,318.0166,-75.1152,74.4559,6.9745,12018.3796,320.0000,79.5927,79.5734
41.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0387,142.6431,44.3305,-140.1629,6560.4865,-579.1739,-674.8505,12013.9056,318.0381,-75.0523,74.4093,6.9999,12013.9056,320.0000,79.5927,79.5734
41.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0389,142.3255,44.6740,-139.8091,6609.0452,-576.1698,-670.7246,12009.4068,318.0552,-74.9897,74.3575,7.0252,12009.4068,320.0000,79.5927,79.5734
41.8000,ONE_CIRCLE,ONE_CIRCLE,-0.0390,142.0038,45.0176,-139.4539,6657.3497,-573.1290,-666.7613,12004.8840,318.0689,-74.9323,74.3026,7.0505,12004.8840,320.0000,79.5927,79.5734
41.8500,ONE_CIRCLE,ONE_CIRCLE,-0.0391,141.6791,45.3613,-139.0974,6705.3974,-570.0567,-662.9239,12000.3379,318.0804,-74.8834,74.2470,7.0756,12000.3379,320.0000,79.5927,79.5734
41.9000,ONE_CIRCLE,ONE_CIRCLE,-0.0392,141.3526,45.7051,-138.7395,6753.1856,-566.9576,-659.1639,11995.7692,318.0913,-74.8437,74.1928,7.1007,11995.7692,320.0000,79.5927,79.5734
41.9500,ONE_CIRCLE,ONE_CIRCLE,-0.0393,141.0249,46.0495,-138.3799,6800.7124,-563.8345,-655.4330,11991.1782,318.1027,-74.8119,74.1415,7.1256,11991.1782,320.0000,79.5927,79.5734
42.0000,ONE_CIRCLE,ONE_CIRCLE,-0.0394,140.6968,46.3946,-138.0188,6847.9757,-560.6882,-651.6934,11986.5652,318.1154,-74.7851,74.0936,7.1505,11986.5652,320.0000,79.5927,79.5734
42.0500,ONE_CIRCLE,ONE_CIRCLE,-0.0395,140.3683,46.7409,-137.6560,6894.9735,-557.5180,-647.9242,11981.9302,318.1297,-74.7598,74.0487,7.1752,11981.9302,320.0000,79.5927,79.5734
42.1000,ONE_CIRCLE,ONE_CIRCLE,-0.0396,140.0393,47.0884,-137.2916,6941.7038,-554.3219,-644.1232,11977.2734,318.1454,-74.7327,74.0059,7.1998,11977.2734,320.0000,79.5927,79.5734
42.1500,ONE_CIRCLE,ONE_CIRCLE,-0.0397,139.7094,47.4372,-136.9257,6988.1642,-551.0971,-640.3046,11972.5950,318.1618,-74.7014,73.9637,7.2243,11972.5950,320.0000,79.5927,79.5734
42.2000,ONE_CIRCLE,ONE_CIRCLE,-0.0398,139.3779,47.7873,-136.5585,7034.3523,-547.8413,-636.4934,11967.8955,318.1782,-74.6644,73.9210,7.2486,11967.8955,320.0000,79.5927,79.5734
42.2500,ONE_CIRCLE,ONE_CIRCLE,-0.0399,139.0445,48.1383,-136.1900,7080.2653,-544.5526,-632.7184,11963.1750,318.1939,-74.6220,73.8765,7.2728,11963.1750,320.0000,79.5927,79.5734
42.3000,ONE_CIRCLE,ONE_CIRCLE,-0.0400,138.7087,48.4901,-135.8204,7125.9005,-541.2304,-629.0055,11958.4343,318.2082,-74.5751,73.8298,7.2969,11958.4343,320.0000,79.5927,79.5734
42.3500,ONE_CIRCLE,ONE_CIRCLE,-0.0401,138.3705,48.8425,-135.4498,7171.2551,-537.8750,-625.3723,11953.6739,318.2208,-74.5257,73.7808,7.3209,11953.6739,320.0000,79.5927,79.5734
42.4000,ONE_CIRCLE,ONE_CIRCLE,-0.0401,138.0298,49.1953,-135.0784,7216.3262,-534.4875,-621.8261,11948.8943,318.2317,-74.4758,73.7300,7.3447,11948.8943,320.0000,79.5927,79.5734
42.4500,ONE_CIRCLE,ONE_CIRCLE,-0.0402,137.6869,49.5484,-134.7060,7261.1114,-531.0698,-618.3633,11944.0961,318.2411,-74.4271,73.6781,7.3683,11944.0961,320.0000,79.5927,79.5734
42.5000,ONE_CIRCLE,ONE_CIRCLE,-0.0402,137.3422,49.9017,-134.3328,7305.6081,-527.6238,-614.9720,11939.2799,318.2495,-74.3807,73.6258,7.3918,11939.2799,320.0000,79.5927,79.5734
42.5500,ONE_CIRCLE,ONE_CIRCLE,-0.0403,136.9960,50.2554,-133.9587,7349.8140,-524.1512,-611.6359,11934.4461,318.2574,-74.3372,73.5739,7.4151,11934.4461,320.0000,79.5927,79.5734
42.6000,ONE_CIRCLE,ONE_CIRCLE,-0.0403,136.6487,50.6094,-133.5837,7393.7269,-520.6533,-608.3380,11929.5951,318.2651,-74.2962,73.5229,7.4382,11929.5951,320.0000,79.5927,79.5734
42.6500,ONE_CIRCLE,ONE_CIRCLE,-0.0404,136.3004,50.9640,-133.2079,7437.3448,-517.1308,-605.0648,11924.7271,318.2730,-74.2569,73.4728,7.4612,11924.7271,320.0000,79.5927,79.5734
42.7000,ONE_CIRCLE,ONE_CIRCLE,-0.0404,135.9514,51.3191,-132.8311,7480.6656,-513.5837,-601.8079,11919.8425,318.2812,-74.2182,73.4235,7.4840,11919.8425,320.0000,79.5927,79.5734
42.7500,ONE_CIRCLE,ONE_CIRCLE,-0.0404,135.6015,51.6749,-132.4536,7523.6871,-510.0116,-598.5657,11914.9416,318.2896,-74.1789,73.3748,7.5066,11914.9416,320.0000,79.5927,79.5734
